id,product_id,title,price,total_sales,monthly_sales,weekly_sales,daily_sales_tag,hot_sales,grabbed_sales,daily_increment,product_url,monitor_date,scrape_time
1355,745452738249,重磅新品苏泊尔管线机家用壁挂式直饮机2025新款即热式净饮机,477.16,,278,,,,2051,,https://mobile.yangkeduo.com/goods.html?goods_id=745452738249,2026-04-09,2026-04-09 10:58:33
1356,917039553588,苏泊尔1200G净水器家用直饮RO反渗透过滤器自来饮水纯水机UR106,1498.02,1179,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=917039553588,2026-04-09,2026-04-09 10:58:33
1357,582318433701,苏泊尔净水器家用非直饮净水机厨房超滤机自来水过滤器超滤净水器,259.0,,,,,,879,,https://mobile.yangkeduo.com/goods.html?goods_id=582318433701,2026-04-09,2026-04-09 10:58:33
1358,899607568359,苏泊尔厨下净水器高净大通量1000G净水机5年长效厨房净饮机直饮机,1171.0,,,,,,16,,https://mobile.yangkeduo.com/goods.html?goods_id=899607568359,2026-04-09,2026-04-09 10:58:33
1359,862611065849,苏泊尔净水器大通量家用RO反渗透直饮机净水机PR1000G纯水机新款,982.0,,,,,,1151,,https://mobile.yangkeduo.com/goods.html?goods_id=862611065849,2026-04-09,2026-04-09 10:58:33
1360,841439291898,苏泊尔反渗透净水器家用直饮水机过滤器RO反渗透双出水净水机,806.0,206,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=841439291898,2026-04-09,2026-04-09 10:58:33
1361,734195643473,苏泊尔管线机家用壁挂式直饮机加热净水器速即热式饮水机,440.0,,,,,,1097,,https://mobile.yangkeduo.com/goods.html?goods_id=734195643473,2026-04-09,2026-04-09 10:58:33
1362,896702472527,苏泊尔净水器家用非直饮厨房自来水龙头过滤器前置超滤厨下,259.0,,,,,,30,,https://mobile.yangkeduo.com/goods.html?goods_id=896702472527,2026-04-09,2026-04-09 10:58:33
1363,563779180788,苏泊尔水龙头净水器家用自来水过滤器通用厨房过滤器C12,59.0,20000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=563779180788,2026-04-09,2026-04-09 10:58:33
1364,453285599991,苏泊尔净水器家用非直饮厨房自来水过滤器台上式水龙头净水器,158.9,12000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=453285599991,2026-04-09,2026-04-09 10:58:33
1365,932527942054,苏泊尔水龙头过滤器净水器家用非直饮厨房通用超滤净水过滤器正品,49.0,,,,,,4,,https://mobile.yangkeduo.com/goods.html?goods_id=932527942054,2026-04-09,2026-04-09 10:58:33
1366,724054545655,苏泊尔UR60净水器家用RO反渗透厨房自来水过滤器直饮机厨下净水机,809.0,,,,,,41,,https://mobile.yangkeduo.com/goods.html?goods_id=724054545655,2026-04-09,2026-04-09 10:58:33
1367,887143665081,苏泊尔净水器大通量家用RO反渗透直饮机净水机1000G纯水机,1390.0,2167,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=887143665081,2026-04-09,2026-04-09 10:58:33
1368,456550430048,苏泊尔净水壶家用净水器厨房滤水壶便携净水杯自来水过滤器J-UF01,79.0,,,,,,1061,,https://mobile.yangkeduo.com/goods.html?goods_id=456550430048,2026-04-09,2026-04-09 10:58:33
1369,795764985888,苏泊尔净水机家用母婴直饮机RO反渗透厨房自来水纯水机400G大通量,748.0,,,,,,11,,https://mobile.yangkeduo.com/goods.html?goods_id=795764985888,2026-04-09,2026-04-09 10:58:33
1370,131363133209,海尔前置过滤器全屋自来水净水器家用反冲洗超15T/H通量中央净水,287.0,142000,,,100,,,,https://mobile.yangkeduo.com/goods.html?goods_id=131363133209,2026-04-09,2026-04-09 10:58:40
1372,782079120944,顾家超滤净水器家用直饮用水厨房自来水不锈钢过滤前置阻垢滤水器,268.0,14000,,,100,,,,https://mobile.yangkeduo.com/goods.html?goods_id=782079120944,2026-04-09,2026-04-09 10:58:40
1374,635594987496,艾美特前置花洒沐浴淋浴家用阻垢除氯龙头浴室净水器滤水器过滤器,27.3,594000,,,100,,,,https://mobile.yangkeduo.com/goods.html?goods_id=635594987496,2026-04-09,2026-04-09 10:58:40
1376,758048463055,沁园前置过滤器净水器智能全自动10T大通量25微米全屋家用净水机,593.0,4778,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=758048463055,2026-04-09,2026-04-09 10:58:40
1377,919625297522,小米米家龙头净水器2家用水龙头过滤器净化自来水净水机厨房滤水,90.9,,,,70,,942,,https://mobile.yangkeduo.com/goods.html?goods_id=919625297522,2026-04-09,2026-04-09 10:58:40
1379,899696765481,菲普诺不锈钢全屋净水器流量家用农村井水自来水超滤黄泥过滤器,98.0,2446,,,50,,,,https://mobile.yangkeduo.com/goods.html?goods_id=899696765481,2026-04-09,2026-04-09 10:58:40
1382,852161740747,VIOMI云米净水器小海豚600G+升级版厨下式RO反渗透直饮家用,558.9,5655,,,30,,,24,https://mobile.yangkeduo.com/goods.html?goods_id=852161740747,2026-04-09,2026-04-09 10:58:40
1384,571782273125,家用净水器滤芯通用10寸一体快接五级过滤器套装活性碳除垢滤芯,27.79,14000,,,70,,,,https://mobile.yangkeduo.com/goods.html?goods_id=571782273125,2026-04-09,2026-04-09 10:58:40
1386,873652849634,德克史帝夫正品304不锈钢净水器家用直饮超滤99%水龙头通用过滤器,129.0,,,,50,,3947,,https://mobile.yangkeduo.com/goods.html?goods_id=873652849634,2026-04-09,2026-04-09 10:58:40
1389,854824820292,海尔净水器家用直饮鲜活水1400G过滤加热净饮管线机HKC3000-R881,1169.0,,,,30,,20000,,https://mobile.yangkeduo.com/goods.html?goods_id=854824820292,2026-04-09,2026-04-09 10:58:40
1390,654991409324,世净城净水器10寸透明滤瓶2分4分前置过滤器PP棉免挂板铜口过滤筒,15.94,,,,50,,,,https://mobile.yangkeduo.com/goods.html?goods_id=654991409324,2026-04-09,2026-04-09 10:58:40
1392,872986550973,沁园【TRULIVA】可直饮龙头净水器除垢除氯除菌可视滤水器过滤器,82.99,,,,100,,,,https://mobile.yangkeduo.com/goods.html?goods_id=872986550973,2026-04-09,2026-04-09 10:58:40
1394,694909780784,飞利浦净水壶通用滤芯AWP210家用厨房滤水壶过滤芯适用碧然德水壶,46.46,,,200,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=694909780784,2026-04-09,2026-04-09 10:58:40
1395,758150701089,沁园净水器10T大通量25微米全屋净水前置过滤器家用净水机滤水器,379.0,,,,40,,,,https://mobile.yangkeduo.com/goods.html?goods_id=758150701089,2026-04-09,2026-04-09 10:58:40
1396,268559052855,官方正品净水壶3.5L家用滤水壶过滤芯通用德国净水器滤芯原装,36.1,,,,50,,,,https://mobile.yangkeduo.com/goods.html?goods_id=268559052855,2026-04-09,2026-04-09 10:58:40
1397,824870103252,海尔新款净水器前置全屋过滤家用实时自动清洗15T抑菌水压监测,445.0,,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=824870103252,2026-04-09,2026-04-09 10:58:40
1398,916995438281,德克史帝夫正品304不锈钢净水器家用直饮超滤99%水龙头通用过滤器,99.0,,,,80,,,,https://mobile.yangkeduo.com/goods.html?goods_id=916995438281,2026-04-09,2026-04-09 10:58:40
1399,482649641294,家用净水器RO反渗透出水直饮厨下式自来水过滤器纯水机除垢净水机,246.0,,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=482649641294,2026-04-09,2026-04-09 10:58:40
1400,577776948901,艾比克RO反渗透家用净水器厨下自来水过滤器净水机除垢直饮纯水机,314.0,,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=577776948901,2026-04-09,2026-04-09 10:58:40
1401,2633315096,家用净水器10寸160克针刺PP棉过滤芯纯净水机前置过滤器通用配件,10.8,,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=2633315096,2026-04-09,2026-04-09 10:58:40
1402,889157016639,热水器前置过滤器家用燃气电热水器进水自来水过滤阻垢净水,5.8,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=889157016639,2026-04-09,2026-04-09 10:58:40
1403,613380551821,安吉尔前置过滤器净水器家用反冲洗自来水全屋大流量中央过滤防爆,358.0,,533,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=613380551821,2026-04-09,2026-04-09 10:58:40
1404,660062932893,蜜雪.冰城、幸运.伽通用水吧冷饮店.奶茶店中央壁挂大流量净水器,900.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=660062932893,2026-04-09,2026-04-09 10:58:40
1405,798619001655,沁园TRULIVA可直饮净水器水龙头过滤器自来水家用厨房前置净化机,209.0,,,,50,,,,https://mobile.yangkeduo.com/goods.html?goods_id=798619001655,2026-04-09,2026-04-09 10:58:40
1406,825814342487,【官方正品】原装安利净水器滤芯 益之源紫外线滤芯匣带前置滤网,528.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=825814342487,2026-04-09,2026-04-09 10:58:40
1408,723219107362,适配奥克斯超滤净水机AU33/AU34通用滤芯家用净饮净水器整套滤芯,33.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=723219107362,2026-04-09,2026-04-09 10:58:40
1409,915797572693,VIOMI云米净水器小海豚600G+升级版厨下式 RO 反渗透直饮家用,599.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=915797572693,2026-04-09,2026-04-09 10:58:40
1412,799364629857,【银色龙头版】志高净水器0阻垢剂家用纯水机RO过滤厨房鲜活直饮,469.0,,213,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=799364629857,2026-04-09,2026-04-09 10:58:40
1413,202993631127,长虹净水器家用直饮厨房自来水龙头过滤器不锈钢净水机阻垢滤水器,337.0,587000,,,100,,,,https://mobile.yangkeduo.com/goods.html?goods_id=202993631127,2026-04-09,2026-04-09 10:58:46
1416,633229407539,长虹净水器家用直饮不锈钢净水机滤水器厨房自来水龙头过滤器正品,368.0,,,,30,,502000,,https://mobile.yangkeduo.com/goods.html?goods_id=633229407539,2026-04-09,2026-04-09 10:58:46
1418,593888071009,长虹净水器家用直饮自来水龙头五级厨下超滤除垢净化矿物质水,133.0,,,,30,,516000,,https://mobile.yangkeduo.com/goods.html?goods_id=593888071009,2026-04-09,2026-04-09 10:58:46
1419,826162847547,松下水龙头净水器过滤过滤器原装厨房家用自来水净化器净水过滤器,104.0,28000,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=826162847547,2026-04-09,2026-04-09 10:58:46
1420,921627872916,海尔管线机HGRZ2318厨房家用壁挂式即热直饮超薄四档控温全新正品,479.0,905,,,,,,5,https://mobile.yangkeduo.com/goods.html?goods_id=921627872916,2026-04-09,2026-04-09 10:58:46
1421,701564854246,海尔全屋前置过滤器家用自来水净水器全自动刮洗磁吸大通量净水机,339.0,22000,296,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=701564854246,2026-04-09,2026-04-09 10:58:46
1422,736780887569,云米小海豚8T前置过滤器自动清洗家用全屋中央自来水40微米流量,143.9,20000,254,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=736780887569,2026-04-09,2026-04-09 10:58:46
1424,687209085557,长虹304不锈钢直饮净水器自来水龙头过滤器家用直饮净水机可拆洗,235.0,5428,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=687209085557,2026-04-09,2026-04-09 10:58:46
1425,911579535573,AO史密斯佳尼特加热净水器净热一体反渗透RO膜蓝鲸冷热CDR1600S1,4079.0,,,,,,46,,https://mobile.yangkeduo.com/goods.html?goods_id=911579535573,2026-04-09,2026-04-09 10:58:46
1426,637064071655,长虹净水器家用直饮不锈钢净水机滤水器厨房自来水龙头过滤器,549.0,22000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=637064071655,2026-04-09,2026-04-09 10:58:46
1427,798615726697,长虹商用家用净水器直饮不锈钢大型大流量自来水超滤奶茶店过滤器,915.0,5105,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=798615726697,2026-04-09,2026-04-09 10:58:46
1428,751215134193,长虹净水器家用直饮厨房自来水龙头阻垢过滤器不锈钢净水机,688.6,,,,,,77,,https://mobile.yangkeduo.com/goods.html?goods_id=751215134193,2026-04-09,2026-04-09 10:58:46
1429,229210610109,安吉尔净水器家用厨房直饮机RO反渗透自来水过滤流量哪吒PRO2900,1653.0,6394,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=229210610109,2026-04-09,2026-04-09 10:58:46
1430,324798937815,松下(PANASONIC)净水器前置过滤器 家用滤芯净水机软水机自动清洁,559.0,,,,,,136,,https://mobile.yangkeduo.com/goods.html?goods_id=324798937815,2026-04-09,2026-04-09 10:58:46
1431,205740887267,HAIER海尔净水器家用全屋自来水中央净化系统不锈钢净水机HWP25-G,1229.0,221,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=205740887267,2026-04-09,2026-04-09 10:58:46
1432,925152160384,松下前置过滤器家用大流量不锈钢双层精滤360度高压反冲洗净水器,598.0,2,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=925152160384,2026-04-09,2026-04-09 10:58:46
1433,606683594093,【孙颖莎推荐】德国BRITA碧然德滤芯3枚标准芯加1枚专家版滤芯,99.0,11000,,,40,,,,https://mobile.yangkeduo.com/goods.html?goods_id=606683594093,2026-04-09,2026-04-09 10:58:54
1434,719291867242,苏泊尔净水壶UF03过滤壶过滤器便携净水杯专用滤芯,21.28,113000,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=719291867242,2026-04-09,2026-04-09 10:58:54
1435,492494824697,已接入米家APP 净水器滤芯厨下式600G套PP活性炭RO反渗透400G通用,588.0,25000,228,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=492494824697,2026-04-09,2026-04-09 10:58:54
1436,920946167739,[两年常换]沁园滤芯官方5003/5005/5006/3913/3916/51098/51298,468.0,36,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=920946167739,2026-04-09,2026-04-09 10:58:54
1437,456512093328,苏泊尔净水器A6原装滤芯家用水龙头过滤器替换芯自来水净化器芯,21.14,5832,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=456512093328,2026-04-09,2026-04-09 10:58:54
1438,848980251162,美的净水机滤芯RO膜反渗透滤芯白泽星河澎湃1200G通用滤芯,402.0,,,,,,35,,https://mobile.yangkeduo.com/goods.html?goods_id=848980251162,2026-04-09,2026-04-09 10:58:54
1439,783621397638,云米1键即热净水器X1滤芯 1号PAC复合2号100G反渗透3号后置活性炭,46.9,,,,,,1227,,https://mobile.yangkeduo.com/goods.html?goods_id=783621397638,2026-04-09,2026-04-09 10:58:54
1440,545939007105,苏泊尔净水壶滤芯过滤壶过滤器便携净水杯滤芯适用J-UF01/UF02,82.0,,,,,,5103,,https://mobile.yangkeduo.com/goods.html?goods_id=545939007105,2026-04-09,2026-04-09 10:58:54
1441,931323121082,小米净水器反渗透滤芯(600G厨下式),512.0,,,,,,14,,https://mobile.yangkeduo.com/goods.html?goods_id=931323121082,2026-04-09,2026-04-09 10:58:54
1442,860410187970,安吉尔前置过滤器自动反冲洗家用40微米双网精滤10T流量3625,379.0,,,,,,20,,https://mobile.yangkeduo.com/goods.html?goods_id=860410187970,2026-04-09,2026-04-09 10:58:54
1443,886728068379,格力净水器原厂复合滤芯WTE-PT60-1X601A/WTE-PT60-1X601B正品,493.0,,,,,,35,,https://mobile.yangkeduo.com/goods.html?goods_id=886728068379,2026-04-09,2026-04-09 10:58:54
1444,413773348864,海尔净水器滤芯施特劳斯HSNF-300P2(QB/M8/H0300厨下式纳滤膜全套,252.0,,,,,,86,,https://mobile.yangkeduo.com/goods.html?goods_id=413773348864,2026-04-09,2026-04-09 10:58:54
1445,347525905519,海尔家用净水器5023-3/5027-3原装反渗透滤芯净水器RO膜滤芯,185.0,2058,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=347525905519,2026-04-09,2026-04-09 10:58:54
1446,928831980868,美的小钢炮玲珑净水机RO600G滤芯 MRC2455-600G 战斗机反渗透滤芯,415.0,13,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=928831980868,2026-04-09,2026-04-09 10:58:54
1447,925229081183,云米净水器滤芯昆仑3 SUPER2E滤芯PCB富锶双炭增强版RO反渗透滤芯,252.0,128,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=925229081183,2026-04-09,2026-04-09 10:58:54
1449,353140007622,美的家用净水器 6年长效陶氏RO反渗透过滤膜1200GPRO厨下式净水器,1788.9,13000,,100,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=353140007622,2026-04-09,2026-04-09 10:59:00
1450,626312797718,美的北极星超滤净水器家用式厨下不插电无废水厨下过滤保留矿物质,535.0,129000,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=626312797718,2026-04-09,2026-04-09 10:59:00
1451,786620855421,美的净水器入户水管前置过滤器15T大通量自动清洗防冻防爆家庭用,316.0,,,,30,,14000,,https://mobile.yangkeduo.com/goods.html?goods_id=786620855421,2026-04-09,2026-04-09 10:59:00
1452,606802504189,美的出品超滤家用净水器厨下式净水机不插电无废水保留矿物质,380.0,,,,40,,506000,,https://mobile.yangkeduo.com/goods.html?goods_id=606802504189,2026-04-09,2026-04-09 10:59:00
1453,389772889864,美的15T大通量前置过滤器全屋保护反冲洗免换芯家用净水器伴侣,275.0,,,,30,,707,,https://mobile.yangkeduo.com/goods.html?goods_id=389772889864,2026-04-09,2026-04-09 10:59:00
1454,5085107966,美的家用净水器直饮机厨下RO反渗透纯水机零陈水净水机,928.0,187000,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=5085107966,2026-04-09,2026-04-09 10:59:00
1455,347579110147,美的星河净水器反渗透陶氏杜邦RO膜过滤制冷管线机套装四维杀菌,2688.0,802000,364,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=347579110147,2026-04-09,2026-04-09 10:59:00
1456,917687138596,美的净水器1000G大通量母婴低钠直饮家用厨下式5年帕斯卡RO反渗透,1049.0,165,,,,,,4,https://mobile.yangkeduo.com/goods.html?goods_id=917687138596,2026-04-09,2026-04-09 10:59:00
1457,758048911119,美的净水器家用接近1200G大流速RO反渗透0陈水纯矿双出水母婴直饮,839.0,4670,370,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=758048911119,2026-04-09,2026-04-09 10:59:00
1458,535803886887,美的家用净水器 厨下式1000GPRO净水器 母婴直饮0添加反渗透RO膜,1577.0,,348,,,,5039,,https://mobile.yangkeduo.com/goods.html?goods_id=535803886887,2026-04-09,2026-04-09 10:59:00
1459,381325784135,美的净水器家用陶氏5年RO1000GPRO直饮机母婴直饮0添加纯水机,1674.0,,217,,,,1699,,https://mobile.yangkeduo.com/goods.html?goods_id=381325784135,2026-04-09,2026-04-09 10:59:00
1460,920922189770,美的净水器家用白泽1200MAX直饮机反渗透MRC806C-3000厨房1200PRO,1498.0,,,,,,145,,https://mobile.yangkeduo.com/goods.html?goods_id=920922189770,2026-04-09,2026-04-09 10:59:00
1462,411572747691,美的家用净水器 6年长效陶氏RO膜 星河1200GPRO厨下净水机套装,3129.0,17000,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=411572747691,2026-04-09,2026-04-09 10:59:00
1463,423406945889,美的净水器家用厨房直饮净水机智能零陈水RO膜反渗透1000G净水器,1206.07,,,,,,585,,https://mobile.yangkeduo.com/goods.html?goods_id=423406945889,2026-04-09,2026-04-09 10:59:00
1464,186920233423,美的净水器家用前置过滤器大流量净水器反冲洗新款全屋中央净水器,520.0,,,,,,5921,,https://mobile.yangkeduo.com/goods.html?goods_id=186920233423,2026-04-09,2026-04-09 10:59:00
1465,428434536561,美的净水器家用直饮机RO反渗透母婴0陈水无罐小体积双出水净水机,894.0,10000,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=428434536561,2026-04-09,2026-04-09 10:59:00
1466,896550700189,美的净水器白月光1200GPRO速热制冷管线机家用套装四维杀菌2026款,3049.0,,,,,,83,,https://mobile.yangkeduo.com/goods.html?goods_id=896550700189,2026-04-09,2026-04-09 10:59:00
1467,640368739044,美的家用净水器WIFI智联厨下RO反渗透零陈水母婴直饮无罐双出水,895.0,,,,,,243,,https://mobile.yangkeduo.com/goods.html?goods_id=640368739044,2026-04-09,2026-04-09 10:59:00
1468,596404779174,美的净水器家用升级瞬时1200G大流速RO反渗透母婴直饮纯水机,879.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=596404779174,2026-04-09,2026-04-09 10:59:00
1469,882364625777,美的净水器同比1200G大流速母婴直饮双出水厨下反渗透净水器,874.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=882364625777,2026-04-09,2026-04-09 10:59:00
1470,265149114182,美的家用净水器1200G PRO 6年长效RO 直饮净水器厨下式鲜活零陈水,2659.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=265149114182,2026-04-09,2026-04-09 10:59:00
1471,209020621849,美的净水器反渗透全屋保护前置过滤器套装家用双出水厨下式2026年,809.0,,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=209020621849,2026-04-09,2026-04-09 10:59:00
1472,872010839953,美的前置过滤器家用超15T顶配高压自动清洗抑制水垢全屋净水星河,459.9,,202,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=872010839953,2026-04-09,2026-04-09 10:59:00
1473,856378249452,美的前置过滤器超15T通量自来水过滤水动力3倍强力自动刮洗免换芯,407.9,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=856378249452,2026-04-09,2026-04-09 10:59:00
1474,918975091470,美的双出水净水器小体积家用厨房橱下式直饮机0阻垢剂0陈水净水机,959.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=918975091470,2026-04-09,2026-04-09 10:59:00
1475,230515442021,美的净水器家用纯净双出水1100G大流速管线机直饮加热套装反渗透,1809.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=230515442021,2026-04-09,2026-04-09 10:59:00
1476,842679655438,美的管线机新品UV杀菌真沸腾系统壁挂式彩屏触控速热净水器伴侣,1359.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=842679655438,2026-04-09,2026-04-09 10:59:00
