日期,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,自然流量转化金额,自然流量曝光量,平台助推总成交,平台助推直接成交,平台助推点击
2025-09-13,578994373748,商品,云米电热水器1A热水器洗澡家用60升速热一级能效节能省电电热水器,1248,15,27.25,0.01202,1.82,21.83,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.06667,0,0,,1,27.25,1,27.25,0,,0,27.25,0,0.00,0,0,0,0,0.00,2,35,12,11,0.91667,0,0,0.02804,17,3,0,,0,0.00,0,0,,,0.00,123,0.00,0.00,0
2025-09-12,968448838463,商品,云米鲲鹏净热净水器直饮家用净水加热一体MR1051R复合一体芯RO膜,1636,109,48.70,0.06663,0.45,29.77,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,48.70,1,48.70,1,48.70,0.00917,,1,6999.00,1,0,0,0,0.00,1,150,108,96,0.88889,0,0,0.09169,17,1,0,,0,0.00,0,0,,,0.00,161,0.00,0.00,0
2025-09-12,962045858112,商品,[政府补贴]云米白富镁净水器昆仑4Pro弱碱反渗透RO膜直饮弱碱矿泉,11563,288,1288.74,0.02491,4.47,111.45,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,19,18,1,0.06597,20,1,1288.74,40,32.22,39,33.04,21,64.44,0.06944,67.83,2,4998.00,19,1,0,0,0.00,13,762,281,233,0.82918,0,0,0.0659,413,3,0,,0,0.00,0,0,,,8.50,645,0.00,0.00,0
2025-09-12,943337811298,商品,云米掌静脉智能门锁猫眼大屏人脸识别家用指纹锁电子锁蓝调2a pro,3334,60,192.06,0.018,3.20,57.61,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,4,3,1,0.06667,1,0,,5,38.41,5,38.41,1,192.06,0.01667,48.02,0,0.00,1,0,0,0,0.00,4,122,57,40,0.70175,0,0,0.03659,57,2,0,,0,0.00,0,0,,,82.42,113,0.00,0.00,0
2025-09-12,935542865349,商品,云米昆仑4Pro弱碱净水器矿物质水1400G家用厨下直饮母婴APP智控,9855,188,604.11,0.01908,3.21,61.30,0.00,0,0.00,0,0.00,0,3239.00,0.00,3239.00,1,1,0,0.00532,5.36,604.11,18,16,2,0.09574,17,0,,35,17.26,35,17.26,17,35.54,0.09043,33.56,4,25519.00,14,3,0,0,0.00,8,490,182,140,0.76923,0,0,0.04972,197,3,1,1,0,0.00,0,1,1,3239.00,6.62,927,0.00,0.00,0
2025-09-12,928309516277,商品,云米鲲鹏Pro抽油烟机28m?大吸力厨房顶吸式家用新款以旧换新补贴,12864,98,273.89,0.00762,2.79,21.29,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,5,3,2,0.05102,2,0,,7,39.13,7,39.13,2,136.95,0.02041,54.78,1,4999.00,2,0,0,0,0.00,10,454,126,112,0.88889,0,0,0.03529,293,4,0,,0,0.00,0,0,,,0.00,306,0.00,0.00,0
2025-09-12,920312446415,商品,云米指纹锁电子锁密码锁智能门锁门蓝调3A旗舰店已接入米家app,355,2,2.04,0.00563,1.02,5.75,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,7,4,3,0.75,0,0,0.01972,3,2,0,,0,0.00,0,0,,,0.00,5,0.00,0.00,0
2025-09-12,917091926716,商品,云米昆仑4矿泉制冰净水器制冷即热冰块一体直饮水家用台式净饮机,2123,36,100.00,0.01696,2.78,47.10,0.00,0,0.00,0,0.00,0,0.00,2999.00,2999.00,1,0,1,0.02778,29.99,100.00,2,1,1,0.05556,1,1,100.00,4,25.00,3,33.33,2,100.00,0.02778,50.00,3,13797.00,1,0,0,0,0.00,1,122,34,28,0.82353,0,0,0.05747,83,4,1,1,0,0.00,0,1,1,2999.00,3.38,3075,0.00,0.00,0
2025-09-12,913043253833,商品,云米大黑翼24m?油烟机大吸力顶侧三吸吸油烟家用抽油烟机自清洁,7833,33,21.04,0.00421,0.64,2.69,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,127,77,75,0.97403,0,0,0.01621,10,2,0,,0,0.00,0,0,,,0.00,7,0.00,0.00,0
2025-09-12,902116631708,商品,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,4921,88,291.65,0.01788,3.31,59.27,0.00,0,0.00,0,0.00,0,1499.00,0.00,1499.00,1,1,0,0.01136,5.14,291.65,5,5,0,0.05682,1,0,,6,48.61,6,48.61,1,291.65,0.01136,58.33,1,2299.00,1,0,0,0,0.00,2,208,78,67,0.85897,0,0,0.04227,83,3,1,1,0,0.00,0,1,1,1499.00,0.00,1175,0.00,0.00,0
2025-09-12,884624431355,商品,云米智能门锁家用密码锁指纹锁电子门锁防盗门正品官方旗舰店正品,4126,83,229.52,0.02012,2.77,55.63,0.00,0,0.00,0,0.00,0,0.00,1998.00,1998.00,2,0,2,0.0241,8.71,114.76,6,5,1,0.07229,1,0,,7,32.79,7,32.79,1,229.52,0.01205,38.25,8,7294.00,1,0,0,0,0.00,7,223,71,42,0.59155,0,0,0.05405,132,3,2,1,0,0.00,0,2,1,999.00,136.76,880,0.00,0.00,0
2025-09-12,876096115017,商品,云米智能门锁猫眼可视指纹锁防盗门家用密码锁蓝调2a pro电子锁,2922,87,298.50,0.02977,3.43,102.16,0.00,0,0.00,0,0.00,0,899.00,899.00,1798.00,2,1,1,0.02299,6.02,149.25,4,4,0,0.04598,6,0,,10,29.85,10,29.85,6,49.75,0.06897,74.63,2,3098.00,6,0,0,0,0.00,5,219,80,69,0.8625,0,0,0.07495,127,3,2,1,0,0.00,0,2,1,899.00,30.08,1537,0.00,0.00,0
2025-09-12,867339045616,商品,云米智能马桶零压冲水脚踢感应翻盖泡沫盾小鲸鱼2pro官方旗舰店,1843,32,96.18,0.01736,3.01,52.19,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.03125,0,0,,1,96.18,1,96.18,0,,0,96.18,0,0.00,0,0,0,0,0.00,0,45,32,30,0.9375,0,0,0.02442,13,1,0,,0,0.00,0,0,,,0.00,99,0.00,0.00,0
2025-09-12,859596092874,商品,云米智能门锁3D人脸智能门锁电子指纹锁家用防盗密码锁蓝调2a pro,6597,152,426.74,0.02304,2.81,64.69,0.00,0,0.00,0,0.00,0,4495.00,0.00,4495.00,5,5,0,0.03289,10.53,85.35,1,0,1,0.00658,1,0,,2,213.37,2,213.37,1,426.74,0.00658,426.74,8,12792.00,1,0,0,0,0.00,10,324,155,130,0.83871,0,0,0.04911,102,2,3,1,1,1798.00,2,3,2,1498.33,247.93,1445,0.00,0.00,0
2025-09-12,839274619649,商品,云米昆仑3Pro矿泉即热净水器1000G鲜热净饮机母婴直饮RO膜反渗透,552,23,41.29,0.04167,1.80,74.80,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,50,22,18,0.81818,0,0,0.09058,21,2,0,,0,0.00,0,0,,,0.00,6,0.00,0.00,0
2025-09-12,837518155964,商品,[1.11洗净比]云米洗衣机滚筒家用全自动超薄10kg大容量[除菌除螨],2,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-12,831641379841,商品,云米昆仑Super 2E 1000G矿泉净水器RO膜厨房自来水过滤器矿物质,447,11,90.05,0.02461,8.19,201.45,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,1,30,11,7,0.63636,0,0,0.06711,19,3,0,,0,0.00,0,0,,,0.00,39,0.00,0.00,0
2025-09-12,828385611984,商品,云米热水器家用电热水器储水式卫生间洗澡速热出租房用50升X1,164,11,17.26,0.06707,1.57,105.24,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,0,2,0.18182,1,0,,3,5.75,3,5.75,1,17.26,0.09091,8.63,1,1999.00,0,1,0,0,0.00,3,69,10,7,0.7,0,0,0.42073,56,7,0,,0,0.00,0,0,,,0.00,193,0.00,0.00,0
2025-09-12,825323478418,商品,云米鲲鹏油烟机家用厨房大吸力大风量抽油烟机单烟机,36,1,0.42,0.02778,0.42,11.67,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,1,1,1,1,0,0,0.02778,0,1,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-12,766129700011,商品,云米智能门锁人脸识别猫眼大屏指纹密码锁防盗家用智能锁Super2Y,16758,166,273.83,0.00991,1.65,16.34,0.00,0,0.00,0,0.00,0,999.00,0.00,999.00,1,1,0,0.00602,3.65,273.83,3,3,0,0.01807,6,1,273.83,10,27.38,9,30.43,7,45.64,0.03614,91.28,2,2598.00,5,1,0,0,0.00,2,335,147,124,0.84354,0,0,0.01999,146,2,1,1,0,0.00,0,1,1,999.00,14.34,212,0.00,0.00,0
2025-09-12,743595234042,商品,云米滚筒洗衣机12KG超薄直驱全自动家用大容量洗烘一体Super 2Max,1,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-12,714696231559,商品,以旧换新补贴云米冰箱十字门大容量超薄零嵌入式冰箱风冷无霜500,2666,37,50.00,0.01388,1.35,18.75,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,1,2499.00,0,0,0,0,0.00,1,49,28,12,0.42857,0,0,0.01838,4,2,0,,0,0.00,0,0,,,0.00,19,0.00,0.00,0
2025-09-12,679863140859,商品,云米super油烟机厨房家用24m?大吸力大风量抽烟机顶侧三吸旗舰店,117,7,19.28,0.05983,2.75,164.79,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,19.28,1,19.28,1,19.28,0.14286,,0,0.00,1,0,0,0,0.00,1,14,7,5,0.71429,0,0,0.11966,7,2,0,,0,0.00,0,0,,,0.00,6,0.00,0.00,0
2025-09-12,678410193065,商品,云米小蓝调电热水器60升3200W家用租房卫生间洗澡速热一级能效,189,4,4.34,0.02116,1.09,22.96,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,1,9,4,2,0.5,0,0,0.04762,5,2,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-12,678371690118,商品,云米电热水器50L升3200W家用速热触摸屏控制小蓝调,81,6,8.76,0.07407,1.46,108.15,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,30,6,4,0.66667,0,0,0.37037,24,5,0,,0,0.00,0,0,,,0.00,6,0.00,0.00,0
2025-09-12,671890389960,商品,云米家用净水器ro反渗透净水机Super Y1200G管线机前置过滤器套餐,966,19,134.32,0.01967,7.07,139.05,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.05263,0,0,,1,134.32,1,134.32,0,,0,134.32,0,0.00,0,0,0,0,0.00,5,92,19,10,0.52632,0,0,0.09524,73,5,0,,0,0.00,0,0,,,158.82,50,0.00,0.00,0
2025-09-12,656747298911,商品,云米10公斤超薄滚筒洗衣机除菌家用全自动洗烘干一体机Super2S,1,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-12,655513921354,商品,【超值套装】云米油烟机家用大吸力侧吸抽油烟机厨房净油烟旗舰店,450,9,33.02,0.02,3.67,73.38,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.11111,0,0,,1,33.02,1,33.02,0,,0,33.02,0,0.00,0,0,0,0,0.00,3,17,9,7,0.77778,0,0,0.03778,8,2,0,,0,0.00,0,0,,,0.00,14,0.00,0.00,0
2025-09-12,628098391023,商品,[超薄嵌入]云米滚筒洗衣机10公斤大容量全自动家用洗烘一体机m1,1,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-12,625597690034,商品,云米净水器小蓝调600G+反渗透RO净水机家用直饮厨房已接入米家APP,1433,103,458.59,0.07188,4.45,320.02,0.00,0,0.00,0,0.00,0,3396.00,0.00,3396.00,4,4,0,0.03883,7.41,114.65,19,10,9,0.18447,0,0,,19,24.14,19,24.14,0,,0,24.14,6,14994.00,0,0,0,0,0.00,17,362,77,56,0.72727,0,0,0.25262,254,5,3,0.75,0,849.00,1,4,1,849.00,806.95,1290,0.00,0.00,0
2025-09-12,622906064684,商品,云米蓝调2节能燃气热水器13L智能恒温家用洗澡防冻已接入米家APP,6602,78,128.80,0.01181,1.65,19.51,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.01282,0,0,,1,128.80,1,128.80,0,,0,128.80,0,0.00,0,0,0,0,0.00,4,161,75,62,0.82667,0,0,0.02439,29,2,0,,0,0.00,0,0,,,5.95,137,0.00,0.00,0
2025-09-12,618018564033,商品,云米智能马桶泡沫盾座便器虹吸座圈恒温小鲸鱼2正品官方旗舰店,5,2,6.81,0.4,3.41,1362.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,1,1,1,0,0,,2,3.41,2,3.41,0,,0,3.41,0,0.00,0,0,0,0,0.00,0,23,2,0,0,0,0,4.6,21,12,0,,0,0.00,0,0,,,6.65,124,0.00,0.00,0
2025-09-12,608854445255,商品,云米燃气热水器家用洗澡16升恒温零冷水天然气热水器Zero,205,4,19.50,0.01951,4.88,95.12,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,13,3,2,0.66667,0,0,0.06341,9,4,0,,0,0.00,0,0,,,0.00,4,0.00,0.00,0
2025-09-12,606905855126,商品,云米Air电热水器扁桶双胆家用小户型速热储水式洗澡即热智控60升,656,8,2.00,0.0122,0.25,3.05,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,14,7,5,0.71429,0,0,0.02134,4,2,0,,0,0.00,0,0,,,0.00,1,0.00,0.00,0
2025-09-12,604198801818,商品,【旗舰爆款】云米厨房垃圾处理器家用厨余垃圾粉碎机厨余搅碎机,140,10,44.66,0.07143,4.47,319.00,0.00,0,0.00,0,0.00,0,999.00,0.00,999.00,1,1,0,0.1,22.37,44.66,2,2,0,0.2,0,0,,2,22.33,2,22.33,0,,0,22.33,1,3999.00,0,0,0,0,0.00,2,18,8,8,1,0,0,0.12857,8,2,1,1,0,0.00,0,1,1,999.00,152.76,863,0.00,0.00,0
2025-09-12,578994373748,商品,云米电热水器1A热水器洗澡家用60升速热一级能效节能省电电热水器,593,10,36.28,0.01686,3.63,61.18,0.00,0,0.00,0,0.00,0,0.00,998.00,998.00,1,0,1,0.1,27.51,36.28,0,0,0,0,0,0,,0,,0,,0,,0,,1,1596.00,0,0,0,0,0.00,5,23,9,7,0.77778,0,0,0.03879,12,3,1,1,0,0.00,0,1,1,998.00,0.00,599,0.00,0.00,0
2025-09-11,968448838463,商品,云米鲲鹏净热净水器直饮家用净水加热一体MR1051R复合一体芯RO膜,2141,85,50.00,0.0397,0.59,23.35,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.01176,2,0,,3,16.67,3,16.67,2,25.00,0.02353,50.00,0,0.00,2,0,0,0,0.00,0,112,81,73,0.90123,0,0,0.05231,13,1,0,,0,0.00,0,0,,,0.00,301,0.00,0.00,0
2025-09-11,962045858112,商品,[政府补贴]云米白富镁净水器昆仑4Pro弱碱反渗透RO膜直饮弱碱矿泉,9017,214,999.97,0.02373,4.67,110.90,0.00,0,0.00,0,0.00,0,0.00,1999.00,1999.00,2,0,2,0.00935,2.00,499.99,11,9,2,0.0514,15,0,,26,38.46,26,38.46,15,66.66,0.07009,90.91,4,12547.00,13,2,0,0,0.00,14,586,198,143,0.72222,0,0,0.06499,308,3,2,1,1,300.00,1,2,1,999.50,123.11,1912,0.00,0.00,0
2025-09-11,943337811298,商品,云米掌静脉智能门锁猫眼大屏人脸识别家用指纹锁电子锁蓝调2a pro,3783,68,216.32,0.01798,3.18,57.18,0.00,0,0.00,0,0.00,0,0.00,1449.00,1449.00,2,0,2,0.02941,6.70,108.16,9,3,6,0.13235,1,0,,10,21.63,10,21.63,1,216.32,0.01471,24.04,3,3748.00,1,0,0,0,0.00,3,273,59,45,0.76271,0,0,0.07216,195,5,1,1,0,0.00,0,1,2,1449.00,58.73,1743,0.00,0.00,0
2025-09-11,935542865349,商品,云米昆仑4Pro弱碱净水器矿物质水1400G家用厨下直饮母婴APP智控,16789,283,907.92,0.01686,3.21,54.08,0.00,0,0.00,0,0.00,0,0.00,2299.00,2299.00,1,0,1,0.00353,2.53,907.92,28,23,5,0.09894,33,1,907.92,62,14.64,61,14.88,34,27.51,0.11661,32.43,4,22819.00,28,5,0,0,0.00,7,759,250,183,0.732,0,0,0.04521,390,3,1,1,0,0.00,0,1,1,2299.00,25.35,1771,0.00,0.00,0
2025-09-11,928309516277,商品,云米鲲鹏Pro抽油烟机28m?大吸力厨房顶吸式家用新款以旧换新补贴,32233,189,299.86,0.00586,1.59,9.30,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,3,2,1,0.01587,1,0,,4,74.97,4,74.97,1,299.86,0.00529,99.95,2,9998.00,0,1,0,0,0.00,3,438,207,186,0.89855,0,0,0.01359,176,2,0,,0,0.00,0,0,,,0.00,266,0.00,0.00,0
2025-09-11,920312446415,商品,云米指纹锁电子锁密码锁智能门锁门蓝调3A旗舰店已接入米家app,1513,22,20.49,0.01454,0.93,13.54,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,20.49,1,20.49,1,20.49,0.04545,,0,0.00,1,0,0,0,0.00,0,39,19,18,0.94737,0,0,0.02578,10,2,0,,0,0.00,0,0,,,3.38,13,0.00,0.00,0
2025-09-11,917091926716,商品,云米昆仑4矿泉制冰净水器制冷即热冰块一体直饮水家用台式净饮机,6613,74,99.47,0.01119,1.34,15.04,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.01351,1,1,99.47,3,33.16,2,49.74,2,99.47,0.01351,99.47,0,0.00,1,0,0,0,0.00,3,107,65,59,0.90769,0,0,0.01618,32,2,0,,0,0.00,0,0,,,61.06,89,0.00,0.00,0
2025-09-11,913043253833,商品,云米大黑翼24m?油烟机大吸力顶侧三吸吸油烟家用抽油烟机自清洁,1821,27,43.24,0.01483,1.60,23.75,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,72,31,27,0.87097,0,0,0.03954,6,2,0,,0,0.00,0,0,,,0.00,2,0.00,0.00,0
2025-09-11,902116631708,商品,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,6605,76,245.36,0.01151,3.23,37.15,0.00,0,0.00,0,0.00,0,1499.00,0.00,1499.00,1,1,0,0.01316,6.11,245.36,2,1,1,0.02632,1,0,,3,81.79,3,81.79,1,245.36,0.01316,122.68,1,2299.00,1,0,0,0,0.00,4,329,85,75,0.88235,0,0,0.04981,148,4,1,1,0,0.00,0,1,1,1499.00,66.01,1198,0.00,0.00,0
2025-09-11,884624431355,商品,云米智能门锁家用密码锁指纹锁电子门锁防盗门正品官方旗舰店正品,6354,84,232.33,0.01322,2.77,36.56,0.00,0,0.00,0,0.00,0,0.00,1998.00,1998.00,2,0,2,0.02381,8.60,116.17,7,6,1,0.08333,1,1,232.33,9,25.81,8,29.04,2,232.33,0.0119,33.19,2,2998.00,1,0,0,0,0.00,9,205,75,54,0.72,0,0,0.03226,102,3,1,1,0,0.00,0,1,2,1998.00,127.58,291,0.00,0.00,0
2025-09-11,876096115017,商品,云米智能门锁猫眼可视指纹锁防盗门家用密码锁蓝调2a pro电子锁,4779,97,329.51,0.0203,3.40,68.95,0.00,0,0.00,0,0.00,0,0.00,2100.00,2100.00,3,0,3,0.03093,6.37,109.84,13,9,4,0.13402,7,0,,20,16.48,20,16.48,7,47.07,0.07216,25.35,3,3248.00,7,0,0,0,0.00,3,194,90,74,0.82222,0,0,0.04059,66,2,1,1,0,0.00,0,1,3,2100.00,710.28,1694,0.00,0.00,0
2025-09-11,867339045616,商品,云米智能马桶零压冲水脚踢感应翻盖泡沫盾小鲸鱼2pro官方旗舰店,1332,28,93.23,0.02102,3.33,69.99,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,5,59,25,22,0.88,0,0,0.04429,30,2,0,,0,0.00,0,0,,,0.00,13,0.00,0.00,0
2025-09-11,859596092874,商品,云米智能门锁3D人脸智能门锁电子指纹锁家用防盗密码锁蓝调2a pro,11250,150,383.70,0.01333,2.56,34.11,0.00,0,0.00,0,0.00,0,2697.00,0.00,2697.00,3,3,0,0.02,7.03,127.90,4,4,0,0.02667,2,0,,6,63.95,6,63.95,2,191.85,0.01333,95.93,4,5696.00,2,0,0,0,0.00,3,312,158,138,0.87342,0,0,0.02773,121,2,2,1,0,0.00,0,2,2,1348.50,19.10,1472,0.00,0.00,0
2025-09-11,839274619649,商品,云米昆仑3Pro矿泉即热净水器1000G鲜热净饮机母婴直饮RO膜反渗透,714,20,39.03,0.02801,1.95,54.66,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.05,0,0,,1,39.03,1,39.03,0,,0,39.03,0,0.00,0,0,0,0,0.00,0,49,20,14,0.7,0,0,0.06863,23,2,0,,0,0.00,0,0,,,0.00,173,0.00,0.00,0
2025-09-11,831641379841,商品,云米昆仑Super 2E 1000G矿泉净水器RO膜厨房自来水过滤器矿物质,496,9,55.14,0.01815,6.13,111.17,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,0,1,0.11111,0,0,,1,55.14,1,55.14,0,,0,55.14,0,0.00,0,0,0,0,0.00,2,31,8,6,0.75,0,0,0.0625,20,4,0,,0,0.00,0,0,,,0.00,523,0.00,0.00,0
2025-09-11,828385611984,商品,云米热水器家用电热水器储水式卫生间洗澡速热出租房用50升X1,476,21,53.61,0.04412,2.55,112.63,0.00,0,0.00,0,0.00,0,0.00,300.00,300.00,1,0,1,0.04762,5.60,53.61,1,0,1,0.04762,0,0,,1,53.61,1,53.61,0,,0,53.61,3,3097.00,0,0,0,0,0.00,5,115,20,13,0.65,0,0,0.2416,92,6,1,1,1,300.00,1,1,1,300.00,3.38,35,0.00,0.00,0
2025-09-11,825323478418,商品,云米鲲鹏油烟机家用厨房大吸力大风量抽油烟机单烟机,61,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-11,766129700011,商品,云米智能门锁人脸识别猫眼大屏指纹密码锁防盗家用智能锁Super2Y,12120,107,231.57,0.00883,2.16,19.11,0.00,0,0.00,0,0.00,0,0.00,1299.00,1299.00,1,0,1,0.00935,5.61,231.57,2,1,1,0.01869,1,0,,3,77.19,3,77.19,1,231.57,0.00935,115.79,2,3298.00,1,0,0,0,0.00,4,221,97,79,0.81443,0,0,0.01823,99,2,1,1,0,0.00,0,1,1,1299.00,34.51,1783,0.00,0.00,0
2025-09-11,743595234042,商品,云米滚筒洗衣机12KG超薄直驱全自动家用大容量洗烘一体Super 2Max,61,2,1.75,0.03279,0.88,28.69,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,7,2,2,1,0,0,0.11475,5,4,0,,0,0.00,0,0,,,0.00,3,0.00,0.00,0
2025-09-11,714696231559,商品,以旧换新补贴云米冰箱十字门大容量超薄零嵌入式冰箱风冷无霜500,1789,36,49.51,0.02012,1.38,27.67,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,5,1,4,0.13889,0,0,,5,9.90,5,9.90,0,,0,9.90,0,0.00,0,0,0,0,0.00,2,66,27,11,0.40741,0,0,0.03689,17,2,0,,0,0.00,0,0,,,1358.81,749,0.00,0.00,0
2025-09-11,679863140859,商品,云米super油烟机厨房家用24m?大吸力大风量抽烟机顶侧三吸旗舰店,114,4,8.72,0.03509,2.18,76.49,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,8.72,1,8.72,1,8.72,0.25,,0,0.00,0,1,0,0,0.00,0,26,4,4,1,0,0,0.22807,21,7,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
